user_id,churned
854,True
857,True
858,False
859,True
860,True
861,True
863,True
864,True
865,False
867,False
868,True
870,True
871,True
872,True
873,True
874,False
875,True
876,True
878,True
879,True
880,True
882,True
885,True
886,True
887,True
889,False
891,True
892,True
893,False
895,True
896,False
897,False
898,True
899,False
901,False
904,True
905,False
907,True
909,True
910,True
911,True
913,True
914,True
915,True
916,True
919,True
922,True
923,False
926,True
928,True
929,False
930,True
931,False
932,True
933,True
934,True
935,True
938,False
939,True
940,True
941,True
942,True
943,True
947,False
949,True
950,True
951,True
953,True
954,True
955,True
958,False
960,True
961,True
965,True
966,True
967,True
968,False
970,True
973,True
974,True
975,True
976,True
977,True
979,True
981,True
983,True
984,True
985,True
986,False
987,True
989,False
992,True
993,True
994,False
997,False
1001,True
1004,True
1005,True
1006,True
1007,False
1009,True
1010,True
1012,True
1013,True
1014,True
1015,True
1017,True
1019,True
1021,False
1023,False
1024,True
1025,True
1028,False
1029,False
1030,True
1031,True
1032,True
1034,False
1035,True
1036,False
1037,True
1038,True
1039,True
1041,True
1043,False
1044,True
1045,True
1049,True
1050,True
1051,True
1053,True
1054,False
1055,True
1056,True
1057,True
1058,True
1059,True
1060,True
1061,True
1062,True
1063,True
1064,True
1066,False
1067,True
1068,True
1069,False
1070,True
1071,False
1078,True
1079,False
1081,True
1083,True
1088,False
1089,True
1090,True
1091,True
1092,True
1094,False
1095,True
1096,False
1097,True
1098,True
1099,True
1100,True
1101,False
1102,False
1103,False
1104,True
1106,True
1107,True
1108,False
1109,True
1110,True
1112,False
1114,True
1115,True
1116,True
1117,True
1119,True
1120,True
1121,False
1123,False
1124,True
1125,False
1126,True
1127,False
1128,True
1129,True
1130,True
1131,False
1134,True
1135,True
1136,True
1137,True
1138,False
1141,False
1144,True
1145,True
1150,True
1151,False
1152,True
1153,False
1155,False
1156,False
1159,False
1160,True
1161,False
1162,True
1163,False
1164,False
1165,True
1166,True
1167,False
1168,True
1169,True
1171,True
1173,True
1175,False
1176,True
1177,False
1178,False
1179,True
1182,True
1183,True
1184,True
1185,True
1186,False
1187,True
1188,True
1189,True
1191,True
1192,True
1193,True
1194,False
1195,True
1197,True
1199,True
1200,True
1201,True
1202,False
1203,True
1206,True
1207,False
1209,True
1211,True
1212,True
1214,True
1215,True
1216,True
1217,False
1218,True
1220,False
1223,False
1224,True
1225,True
1227,False
1229,True
1231,True
1233,True
1234,True
1235,False
1237,True
1238,True
1240,True
1241,True
1244,True
1245,True
1246,True
1247,True
1248,False
1250,True
1251,False
1253,False
1254,False
1255,True
1256,True
1257,True
1259,True
1260,True
1261,True
1262,False
1263,True
1264,True
1265,True
1268,True
1270,True
1271,False
1273,True
1274,True
1275,True
1276,True
1277,True
1278,True
1279,True
1280,True
1281,True
1283,True
1284,True
1285,True
1287,False
1288,True
1291,True
1295,False
1296,True
1298,True
1299,True
1300,True
1301,True
1302,True
1303,True
1308,True
1309,True
1310,False
1311,True
1312,False
1313,False
1314,True
1315,True
1317,True
1318,True
1319,True
1324,True
1326,False
1327,True
1332,True
1333,False
1336,True
1337,True
1338,True
1339,True
1340,True
1343,True
1344,False
1345,True
1348,True
1349,True
1350,True
1351,True
1354,True
1356,True
1357,True
1358,True
1359,True
1360,True
1361,True
1362,False
1364,False
1365,True
1368,False
1369,False
1370,True
1371,True
1373,False
1374,True
1375,True
1376,False
1377,True
1378,True
1379,True
1380,True
1381,True
1382,True
1384,True
1385,True
1386,True
1387,True
1388,True
1391,True
1392,True
1394,True
1395,True
1401,True
1404,False
1405,False
1406,True
1407,True
1408,True
1409,True
1410,False
1411,True
1412,False
1414,True
1415,True
1416,True
1418,False
1422,False
1423,True
1424,True
1425,True
1428,True
1429,True
1430,True
1432,False
1434,False
1435,True
1436,True
1438,False
1439,True
1440,True
1441,True
1442,False
1443,True
1445,True
1447,True
1448,True
1449,True
1451,True
1453,True
1455,False
1456,True
1457,True
1459,True
1460,False
1461,False
1462,True
1463,True
1465,True
1466,True
1467,True
1472,True
1474,True
1476,True
1478,False
1482,True
1484,False
1485,True
1486,True
1487,True
1489,False
1490,True
1492,True
1493,True
1494,False
1495,True
1496,True
1497,False
1503,True
1504,True
1505,False
1506,True
1507,False
1508,False
1509,True
1511,True
1512,True
1514,False
1517,True
1518,True
1520,True
1521,True
1523,True
1524,True
1526,True
1527,True
1528,True
1530,True
1531,False
1533,False
1535,True
1536,True
1537,False
1538,True
1539,True
1540,True
1541,True
1545,False
1546,True
1547,False
1548,True
1549,True
1550,True
1551,False
1552,True
1553,True
1554,False
1555,False
1556,True
1558,True
1560,True
1561,True
1563,True
1564,True
1566,True
1567,False
1568,False
1569,False
1571,True
1572,False
1573,True
1575,True
1578,True
1580,False
1581,True
1583,True
1585,True
1586,False
1588,True
1590,False
1592,True
1593,True
1594,True
1595,True
1596,True
1598,True
1601,True
1602,False
1603,True
1608,True
1610,True
1612,True
1613,False
1614,True
1615,True
1616,True
1617,True
1619,True
1620,True
1621,True
1622,True
1623,True
1625,True
1626,True
1628,True
1630,True
1631,True
1632,False
1633,True
1634,True
1637,True
1638,True
1639,True
1642,True
1643,False
1644,True
1647,True
1649,True
1651,True
1655,False
1657,True
1659,False
1660,False
1661,True
1662,True
1663,True
1664,False
1666,True
1667,True
1669,True
1670,True
1673,True
1674,True
1676,True
1678,True
1680,True
1681,True
1682,False
1683,True
1684,True
1685,True
1686,False
1687,False
1692,False
1693,True
1694,True
1696,True
1700,True
1702,False
1703,True
1706,False
1707,True
1708,True
1709,True
1710,True
1712,True
1714,True
1715,False
1717,True
1718,True
1719,True
1720,False
1723,True
1724,True
1726,False
1728,True
1730,True
1731,True
1732,False
1733,False
1735,True
1736,True
1738,False
1741,True
1742,True
1743,False
1744,True
1746,False
1749,True
1752,True
1754,False
1755,False
1757,True
1758,True
1759,False
1761,True
1762,True
1766,False
1767,True
1769,True
1770,True
1772,True
1773,True
1774,True
1776,True
1777,True
1778,True
1779,True
1780,True
1781,True
1783,True
1784,True
1785,True
1787,True
1788,True
1792,True
1794,False
1795,False
1796,True
1797,True
1798,False
1799,True
1800,True
1802,True
1804,True
1805,True
1808,True
1810,True
1811,True
1813,True
1819,True
1820,True
1821,True
1822,True
1823,True
1825,False
1828,True
1829,True
1830,False
1832,False
1833,False
1834,True
1836,True
1837,True
1838,False
1840,False
1842,False
1844,False
1846,True
1847,True
1848,True
1849,True
1851,True
1854,True
1855,True
1856,True
1857,False
1858,False
1860,True
1861,True
1864,False
1865,True
1871,False
1872,True
1873,True
1874,True
1875,True
1877,False
1879,True
1880,True
1881,True
1882,True
1883,True
1886,True
1888,True
1890,True
1892,True
1893,True
1894,True
1895,True
1896,True
1897,False
1900,True
1902,False
1903,False
1904,True
1905,True
1906,False
1908,True
1909,True
1911,False
1912,False
1916,True
1917,True
1919,True
1920,False
1922,False
1923,True
1924,True
1925,True
1926,True
1927,True
1928,True
1929,True
1932,True
1933,False
1934,True
1935,True
1936,True
1937,True
1940,True
1941,True
1942,True
1943,False
1944,True
1947,True
1949,True
1950,True
1952,True
1954,True
1958,True
1960,False
1961,False
1962,True
1963,True
1965,True
1966,True
1969,False
1972,True
1974,True
1975,True
1976,True
1977,True
1978,True
1979,True
1981,True
1984,False
1985,True
1988,True
1989,False
1990,True
1992,True
1994,False
1996,True
1997,True
1998,False
1999,True
2000,True
2001,True
2002,True
2003,True
2004,True
2007,True
2008,True
2010,True
2013,True
2014,False
2015,True
2016,False
2017,True
2020,True
2022,False
2023,True
2024,False
2025,False
2026,True
2027,True
2028,True
2029,True
2030,True
2031,True
2032,False
2035,True
2036,True
2038,True
2039,True
2040,True
2041,True
2042,True
2044,True
2047,False
2048,True
2049,False
2050,True
2052,True
2054,False
2055,True
2056,True
2057,True
2058,False
2059,True
2060,False
2061,True
2062,True
2063,True
2064,True
2065,True
2067,False
2068,True
2071,True
2072,True
2073,True
2075,True
2077,True
2078,True
2080,False
2081,True
2082,True
2084,True
2085,True
2087,False
2088,True
2089,False
2090,True
2091,True
2092,True
2093,True
2094,True
2095,True
2097,True
2098,True
2099,True
2103,True
2104,False
2105,True
2106,True
2107,True
2108,True
2113,True
2114,True
2118,True
2119,True
2121,True
2123,True
2124,True
2126,False
2127,False
2128,True
2131,True
2132,True
2134,True
2135,True
2136,False
2137,True
2139,True
2142,False
2146,True
2147,True
2148,True
2149,True
2150,False
2151,True
2152,True
2154,True
2157,True
2158,True
2159,False
2162,True
2164,True
2165,True
2166,True
2167,True
2168,True
2169,True
2170,True
2171,False
2172,True
2173,True
2174,True
2175,True
2179,True
2180,False
2181,True
2182,True
2183,False
2184,True
2185,False
2187,True
2188,True
2189,True
2190,True
2193,True
2194,True
2195,True
2196,True
2197,False
2200,True
2201,False
2202,False
2203,True
2204,True
2205,True
2208,True
2209,True
2210,True
2211,True
2213,True
2215,True
2216,True
2217,True
2218,True
2219,True
2222,True
2223,True
2225,False
2226,True
2229,True
2233,True
2235,False
2236,True
2237,True
2238,False
2239,True
2241,True
2243,False
2244,True
2247,True
2249,True
2250,False
2252,False
2254,True
2257,True
2258,False
2262,True
2264,True
2265,True
2266,True
2267,False
2268,True
2269,True
2275,True
2276,True
2277,False
2278,True
2280,True
2283,False
2284,True
2285,True
2286,False
2287,True
2289,True
2291,True
2293,True
2296,False
2297,True
2299,True
2300,False
2301,True
2302,True
2303,True
2304,False
2305,True
2306,True
2307,False
2308,True
2309,True
2310,True
2314,True
2315,True
2317,True
2318,False
2319,True
2320,True
2321,True
2322,True
2325,True
2327,False
2328,True
2329,False
2330,True
2331,True
2334,True
2336,True
2337,True
2338,True
2339,True
2340,False
2343,True
2344,True
2345,True
2346,True
2347,True
2348,False
2349,True
2350,True
2351,True
2352,True
2353,False
2354,True
2356,True
2357,True
2359,True
2361,True
2363,True
2364,True
2366,True
2367,True
2368,False
2369,True
2370,True
2371,False
2375,True
2376,True
2377,False
2378,True
2382,True
2383,False
2384,False
2385,True
2386,True
2387,True
2389,False
2390,True
2392,True
2393,True
2394,True
2395,True
2396,False
2397,True
2398,False
2400,False
2402,True
2403,True
2404,True
2405,True
2406,True
2407,False
2408,False
2409,True
2410,True
2411,True
2412,True
2413,True
2416,False
2417,True
2420,True
2422,True
2424,True
2425,True
2426,False
2427,True
2428,False
2429,True
2430,True
2431,True
2432,True
2433,True
2434,True
2435,True
2436,True
2437,True
2438,True
2439,True
2440,True
2441,True
2443,False
2444,True
2447,True
2448,True
2449,True
2451,True
2452,True
2453,True
2455,True
2456,False
2458,True
2460,True
2462,True
2463,True
2464,True
2465,True
2466,True
2467,False
2469,True
2470,True
2471,True
2472,True
2473,True
2475,True
2476,True
2477,True
2479,True
2482,True
2483,True
2484,True
2485,True
2486,True
2487,True
2488,True
2489,True
2490,True
2491,True
2493,False
2494,True
2496,True
2497,False
2500,True
2502,True
2503,True
2504,True
2505,True
2506,True
2508,True
2509,True
2511,True
2513,True
2514,True
2515,True
2516,True
2517,False
2521,True
2525,True
2527,True
2528,True
2529,True
2530,True
2531,False
2532,True
2533,False
2534,True
2536,False
2537,True
2538,True
2541,True
2542,True
2544,True
2546,True
2547,True
2550,True
2551,False
2553,True
2556,True
2557,True
2558,True
2560,True
2562,True
2564,True
2565,True
2566,True
2567,True
2569,True
2570,False
2572,True
2576,True
2577,False
2578,False
2579,True
2584,True
2585,False
2586,True
2587,True
2589,False
2591,True
2592,True
2594,True
2595,True
2597,True
2598,True
2600,True
2601,True
2602,True
2604,False
2605,False
2606,True
2611,False
2612,True
2616,False
2617,True
2620,True
2622,True
2626,True
2627,False
2628,True
2629,True
2630,True
2631,True
2633,True
2636,True
2638,True
2639,True
2640,True
2642,True
2643,True
2645,True
2646,False
2649,True
2651,True
2652,True
2653,True
2654,True
2657,True
2658,True
2659,False
2660,False
2661,True
2662,False
2663,False
2664,True
2665,True
2666,True
2668,False
2669,True
2670,True
2671,False
2672,True
2674,True
2675,True
2676,True
2677,True
2678,True
2679,True
2680,True
2681,False
2683,False
2685,False
2686,True
2687,True
2689,True
2690,True
2691,True
2693,True
2694,True
2695,True
2697,False
2699,False
2700,True
2701,True
2702,True
2703,True
2704,False
2705,True
2706,True
2707,True
2709,True
2710,True
2711,True
2712,True
2717,True
2718,False
2721,True
2722,False
2724,True
2726,True
2727,True
2730,False
2731,True
2732,True
2733,True
2734,True
2735,False
2736,True
2738,True
2739,False
2742,True
2743,False
2744,True
2747,True
2749,True
2751,True
2753,True
2754,False
2755,True
2762,True
2765,True
2766,True
2768,True
2769,True
2773,True
2774,False
2776,True
2777,True
2778,True
2780,True
2782,True
2784,True
2785,True
2786,True
2787,True
2788,True
2789,True
2790,True
2792,False
2793,True
2796,True
2797,True
2800,True
2803,True
2804,False
2805,True
2806,True
2809,True
2810,False
2811,True
2813,True
2814,False
2815,True
2816,False
2817,True
2819,False
2820,True
2821,False
2822,True
2823,True
2825,True
2827,True
2828,True
2829,False
2830,False
2831,True
2832,True
2833,True
2836,False
2837,True
2839,True
2840,False
2841,True
2842,False
2844,True
2846,True
2847,True
2848,True
2849,False
2850,True
2851,True
2852,True
2853,True
2855,True
2856,False
2857,True
2858,True
2860,False
2863,True
2865,True
2867,True
2868,True
2869,True
2870,True
2872,True
2873,True
2874,False
2875,True
2876,False
2877,True
2878,True
2879,True
2881,True
2882,True
2885,True
2887,True
2888,True
2889,False
2891,True
2892,True
2893,True
2894,True
2896,True
2897,False
2898,True
2900,True
2901,True
2902,True
2906,True
2907,True
2908,False
2911,True
2913,True
2914,True
2915,False
2916,True
2917,True
2918,False
2921,True
2923,True
2924,True
2927,True
2928,True
2930,False
2931,True
2932,True
2933,True
2934,False
2935,True
2937,False
2938,True
2939,False
2941,False
2942,True
2943,True
2947,False
2948,True
2949,False
2950,True
2951,True
2952,True
2953,True
2954,False
2955,True
2958,True
2959,True
2965,True
2967,True
2968,False
2969,True
2970,True
2971,False
2972,False
2973,True
2974,True
2976,True
2977,True
2979,True
2980,True
2981,False
2982,False
2984,False
2985,False
2986,True
2989,True
2990,True
2994,False
2995,True
2996,True
2997,True
3001,True
3003,True
3005,True
3006,True
3007,True
3008,False
3009,False
3011,True
3012,True
3013,True
3014,False
3017,True
3018,True
3020,True
3022,False
3024,True
3025,False
3028,True
3032,True
3033,True
3034,False
3037,True
3038,True
3039,True
3040,True
3041,True
3042,True
3046,False
3049,True
3050,True
3052,True
3053,False
3056,False
3057,False
3058,True
3062,True
3063,True
3064,True
3065,True
3067,True
3069,True
3070,True
3071,True
3072,True
3073,True
3074,True
3075,True
3077,False
3078,True
3079,False
3080,True
3085,True
3086,True
3087,False
3088,True
3090,True
3091,True
3094,True
3095,True
3097,True
3099,True
3100,True
3102,False
3104,True
3105,False
3107,True
3109,True
3110,False
3111,True
3113,False
3114,True
3115,True
3117,True
3118,True
3119,True
3120,True
3123,False
3124,True
3125,True
3129,False
3130,False
3131,True
3132,False
3134,True
3135,True
3139,True
3141,False
3145,False
3146,True
3147,True
3148,True
3149,True
3150,True
3153,True
3154,True
3156,True
3157,True
3158,False
3160,True
3163,True
3164,True
3166,False
3167,True
3168,True
3169,True
3171,True
3172,True
3174,True
3175,True
3176,True
3177,True
3178,True
3179,False
3180,True
3181,True
3184,True
3185,True
3187,True
3188,True
3189,True
3190,False
3191,True
3192,True
3193,True
3194,True
3195,False
3197,True
3198,True
3199,True
3200,True
3202,True
3203,False
3204,True
3205,False
3207,True
3208,True
3209,True
3212,False
3213,True
3214,True
3215,True
3216,True
3217,True
3219,True
3220,False
3221,True
3224,True
3225,True
3226,True
3228,False
3229,True
3230,True
3233,True
3234,True
3235,False
3236,False
3237,True
3238,True
3240,False
3241,True
3242,True
3244,True
3245,True
3246,True
3249,False
3250,False
3252,False
3253,True
3254,True
3255,True
3257,True
3259,True
3262,True
3263,False
3264,False
3265,True
3266,True
3267,True
3268,True
3271,True
3272,True
3273,False
3274,True
3275,False
3276,True
3281,True
3282,True
3283,True
3284,True
3285,True
3286,True
3288,True
3290,True
3292,True
3296,True
3297,False
3298,True
3299,True
3300,True
3301,True
3302,False
3303,True
3304,True
3310,False
3311,True
3314,False
3316,True
3317,True
3318,True
3320,True
3321,True
3322,True
3324,True
3325,False
3326,True
3327,True
3329,True
3332,True
3333,True
3334,True
3335,True
3338,False
3339,True
3341,True
3343,True
3346,True
3347,True
3348,True
3349,True
3353,True
3355,True
3356,True
3357,False
3359,True
3361,True
3363,True
3364,True
3365,False
3366,True
3367,True
3368,True
3369,True
3370,True
3371,True
3372,False
3373,True
3374,False
3375,True
3376,True
3377,True
3380,True
3381,True
3383,True
3384,False
3385,True
3386,True
3388,False
3389,True
3390,True
3391,True
3393,False
3395,False
3396,True
3398,True
3399,True
3400,True
3401,False
3403,False
3404,True
3405,True
3407,True
3410,False
3412,True
3413,False
3414,True
3415,True
3416,True
3417,True
3418,True
3419,True
3420,True
3421,True
3422,True
3423,True
3425,True
3426,True
3427,True
3429,False
3432,False
3433,True
3434,True
3435,True
3436,True
3437,True
3439,True
3440,False
3441,False
3442,True
3443,True
3445,False
3446,False
3449,False
3450,False
3451,True
3454,True
3455,False
3456,False
3457,True
3458,True
3459,False
3460,True
3462,True
3463,True
3467,True
3470,True
3471,False
3474,True
3476,True
3477,True
3479,True
3480,False
3481,True
3482,True
3483,False
3484,True
3485,True
3486,True
3488,True
3489,True
3490,False
3491,True
3492,True
3493,False
3495,True
3496,False
3497,False
3498,True
3500,False
3501,False
3502,False
3506,True
3507,True
3508,True
3510,True
3511,True
3512,True
3513,False
3514,False
3516,True
3520,False
3522,True
3524,True
3525,True
3528,True
3529,True
3530,True
3532,False
3536,True
3537,True
3539,True
3541,True
3542,False
3543,True
3544,True
3545,True
3546,True
3548,True
3550,True
3551,True
3552,True
3553,True
3554,True
3555,True
3556,False
3557,True
3558,True
3559,True
3561,True
3563,True
3564,True
3565,False
3566,True
3571,False
3572,True
3573,True
3574,False
3576,True
3577,True
3578,True
3580,True
3582,True
3584,True
3585,False
3586,True
3588,True
3590,False
3591,True
3593,True
3594,False
3595,True
3596,False
3598,False
3599,True
3601,True
3604,False
3605,True
3610,False
3611,True
3612,True
3613,False
3616,False
3618,False
3619,False
3620,False
3621,False
3622,True
3625,True
3627,False
3628,True
3629,True
3630,True
3631,False
3633,True
3634,False
3636,True
3638,True
3640,False
3642,True
3644,False
3646,False
3648,True
3650,True
3651,True
3652,True
3653,True
3654,True
3656,False
3657,True
3658,True
3659,False
3660,True
3661,False
3663,True
3664,True
3665,False
3666,True
3667,True
3670,True
3671,False
3675,True
3677,True
3682,True
3684,True
3685,True
3687,True
3688,True
3689,True
3690,True
3691,True
3693,True
3694,True
3695,True
3697,True
3699,True
3702,True
3703,True
3705,True
3707,True
3708,True
3710,True
3711,True
3712,True
3713,True
3717,True
3718,True
3719,True
3720,True
3725,True
3727,True
3730,True
3731,True
3732,False
3733,True
3734,True
3735,False
3736,True
3737,True
3738,True
3739,True
3740,True
3742,True
3743,True
3745,False
3746,True
3750,True
3751,True
3752,True
3754,True
3755,True
3756,True
3759,True
3760,True
3761,False
3762,False
3763,True
3766,False
3767,False
3768,True
3769,True
3770,True
3771,False
3772,True
3775,True
3776,True
3778,True
3780,True
3781,True
3785,True
3786,False
3787,True
3789,True
3790,True
3792,True
3793,False
3795,True
3796,True
3798,True
3799,True
3800,True
3801,True
3803,True
3806,True
3808,True
3809,True
3810,False
3811,True
3812,True
3813,True
3814,True
3815,False
3816,False
3819,True
3820,True
3821,True
3822,True
3823,True
3824,True
3825,False
3826,True
3828,True
3831,True
3835,False
3837,True
3839,True
3840,True
3841,True
3843,False
3844,False
3845,True
3847,True
3848,True
3849,True
3850,True
3854,True
3856,False
3857,True
3858,True
3859,False
3860,True
3863,True
3864,True
3865,True
3868,True
3869,True
3870,True
3871,True
3872,True
3873,False
3874,True
3875,True
3878,True
3879,False
3880,True
3881,True
3882,False
3883,True
3884,False
3885,True
3886,True
3887,True
3888,True
3890,False
3894,True
3896,True
3897,True
3898,True
3899,True
3900,True
3901,True
3902,True
3903,True
3904,False
3905,True
3907,False
3909,False
3912,False
3913,True
3915,True
3916,True
3918,False
3919,True
3920,False
3921,True
3922,True
3923,False
3924,True
3926,True
3927,False
3929,True
3930,True
3932,True
3933,True
3934,True
3935,False
3936,True
3937,False
3940,True
3941,False
3942,True
3945,True
3946,True
3947,True
3948,False
3949,True
3950,False
3951,True
3953,True
3954,True
3955,True
3956,True
3957,True
3958,False
3960,True
3962,False
3963,True
3965,True
3967,True
3971,True
3972,True
3973,False
3975,True
3976,True
3977,False
3980,True
3981,True
3983,False
3984,True
3985,False
3986,False
3989,False
3990,True
3991,False
3993,True
3994,True
3995,True
3997,False
3998,False
4000,True
4001,False
4003,True
4005,True
4006,False
4007,False
4008,False
4010,True
4011,False
4012,True
4013,False
4014,False
4016,True
4017,True
4018,False
4019,True
4020,True
4022,True
4023,False
4024,True
4027,False
4028,True
4030,True
4031,True
4034,False
4035,True
4036,False
4037,False
4038,True
4040,True
4043,False
4044,True
4046,True
4047,True
4048,True
4050,False
4051,True
4053,True
4054,False
4055,True
4056,True
4057,True
4058,True
4059,True
4060,True
4063,True
4064,True
4065,True
4068,True
4069,True
4070,True
4071,True
4073,True
4075,True
4076,False
4077,True
4079,True
4080,True
4082,True
4083,True
4084,True
4085,True
4086,True
4088,False
4089,False
4090,True
4091,True
4092,False
4093,True
4094,False
4095,True
4096,True
4097,True
4099,True
4100,True
4102,True
4104,True
4105,True
4106,True
4108,True
4109,False
4110,True
4111,False
4112,True
4113,True
4114,True
4116,True
4118,True
4120,True
4121,False
4123,True
4125,True
4126,True
4127,True
4130,True
4134,True
4135,True
4136,True
4137,True
4139,True
4141,True
4142,True
4144,True
4145,True
4147,True
4148,True
4152,True
4153,False
4154,True
4155,True
4156,True
4159,True
4160,True
4161,True
4162,False
4163,False
4164,False
4165,True
4167,True
4169,True
4175,True
4178,True
4180,True
4185,True
4186,False
4187,True
4188,True
4189,True
4191,True
4192,True
4193,False
4194,True
4196,False
4198,False
4199,True
4200,False
4201,False
4202,True
4203,False
4204,True
4205,False
4208,True
4209,True
4213,False
4214,True
4215,False
4216,False
4218,True
4220,False
4221,True
4222,True
4223,False
4224,True
4226,True
4227,True
4228,True
4232,False
4233,True
4235,True
4236,True
4238,True
4240,True
4241,False
4242,True
4243,True
4247,True
4248,True
4249,True
4250,True
4254,False
4258,True
4259,True
4260,True
4262,True
4263,True
4264,True
4267,True
4268,False
4269,True
4270,False
4271,True
4272,False
4273,True
4275,False
4276,True
4277,False
4278,True
4279,True
4280,False
4281,True
4282,True
4285,True
4286,True
4287,True
4288,False
4290,True
4291,False
4293,True
4294,False
4298,False
4299,True
4300,True
4301,False
4302,False
4303,True
4304,True
4305,True
4306,True
4307,True
4309,True
4310,True
4311,True
4312,True
4313,True
4314,False
4315,True
4316,True
4317,True
4319,True
4320,False
4321,True
4322,True
4323,True
4325,False
4327,True
4328,True
4329,True
4331,True
4332,True
4333,False
4335,True
4337,True
4338,True
4340,False
4341,True
4342,False
4343,True
4345,True
4346,True
4347,True
4348,True
4349,True
4351,True
4353,False
4355,True
4358,False
4359,False
4361,True
4362,False
4365,True
4366,True
4367,False
4369,True
4370,True
4372,True
4373,True
4374,False
4377,True
4379,True
4380,True
4381,False
4382,False
4383,False
4384,True
4387,True
4388,True
4389,True
4392,True
4394,True
4395,True
4396,True
4397,True
4398,True
4399,True
4400,True
4401,True
4402,True
4405,False
4406,True
4408,True
4409,False
4410,True
4411,False
4412,True
4413,True
4414,True
4415,True
4416,True
4418,True
4421,True
4422,True
4423,True
4425,False
4426,True
4427,False
