user_id,churned
1067,0
1068,0
1069,0
1070,1
1071,0
1078,0
1079,0
1081,0
1083,0
1088,0
1089,1
1090,1
1091,0
1092,1
1094,0
1095,1
1096,1
1097,1
1098,1
1099,0
1100,1
1101,0
1102,0
1103,0
1104,0
1106,1
1107,0
1108,0
1109,0
1110,0
1112,0
1114,1
1115,0
1116,0
1117,1
1119,1
1120,1
1121,0
1123,1
1124,1
1125,0
1126,0
1127,1
1128,1
1129,1
1130,0
1131,0
1134,0
1135,0
1136,1
1137,1
1138,0
1141,0
1144,1
1145,0
1150,0
1151,0
1152,0
1153,0
1155,0
1156,0
1159,0
1160,1
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,1
1169,1
1171,1
1173,0
1175,0
1176,1
1177,0
1178,0
1179,1
1182,1
1183,1
1184,1
1185,1
1186,0
1187,1
1188,1
1189,0
1191,1
1192,1
1193,0
1194,0
1195,0
1197,0
1199,1
1200,1
1201,1
1202,0
1203,1
1206,1
1207,1
1209,1
1211,1
1212,0
1214,0
1215,0
1216,1
1217,0
1218,1
1220,1
1223,0
1224,0
1225,1
1227,0
1229,1
1231,0
1233,0
1234,0
1235,0
1237,1
1238,0
1240,0
1241,0
1244,1
1245,0
1246,0
1247,0
1248,0
1250,1
1251,0
1253,0
1254,1
1255,0
1256,1
1257,0
1259,0
1260,0
1261,1
1262,1
1263,1
1264,0
1265,1
1268,0
1270,1
1271,1
1273,1
1274,0
1275,1
1276,0
1277,0
1278,1
1279,0
1280,1
1281,1
1283,1
1284,0
1285,1
1287,0
1288,0
1291,1
1295,0
1296,1
1298,1
1299,0
1300,0
1301,0
1302,0
1303,1
1308,1
1309,0
1310,0
1311,1
1312,1
1313,0
1314,0
1315,0
1317,0
1318,1
1319,1
1324,0
1326,0
1327,0
1332,1
1333,0
1336,0
1337,1
1338,0
1339,1
1340,1
1343,0
1344,0
1345,0
1348,0
1349,1
1350,0
1351,0
1354,0
1356,0
1357,0
1358,0
1359,1
1360,0
1361,0
1362,0
1364,1
1365,0
1368,0
1369,0
1370,0
1371,1
1373,0
1374,0
1375,0
1376,1
1377,0
1378,1
1379,1
1380,0
1381,0
1382,0
1384,0
1385,0
1386,0
1387,1
1388,1
1391,1
1392,0
1394,0
1395,1
1401,0
1404,0
1405,0
1406,1
1407,0
1408,1
1409,0
1410,0
1411,1
1412,0
1414,1
1415,0
1416,1
1418,0
1422,0
1423,0
1424,0
1425,1
1428,0
1429,0
1430,1
1432,0
1434,0
1435,1
1436,1
1438,0
1439,1
1440,1
1441,1
1442,0
1443,1
1445,0
1447,0
1448,0
1449,0
1451,0
1453,0
1455,0
1456,0
1457,0
1459,1
1460,0
1461,0
1462,1
1463,1
1465,0
1466,1
1467,0
1472,1
1474,0
1476,1
1478,0
1482,1
1484,1
1485,1
1486,0
1487,0
1489,0
1490,0
1492,1
1493,1
1494,0
1495,1
1496,1
1497,0
1503,0
1504,0
1505,0
1506,1
1507,0
1508,0
1509,0
1511,0
1512,0
1514,0
1517,1
1518,1
1520,1
1521,1
1523,0
1524,1
1526,0
1527,1
1528,1
1530,1
1531,0
1533,0
1535,0
1536,0
1537,0
1538,0
1539,1
1540,0
1541,0
1545,0
1546,1
1547,0
1548,0
1549,0
1550,1
1551,0
1552,1
1553,1
1554,0
1555,0
1556,1
1558,1
1560,0
1561,0
1563,1
1564,1
1566,0
1567,0
1568,0
1569,0
1571,1
1572,0
1573,0
1575,1
1578,0
1580,0
1581,1
1583,0
1585,0
1586,0
1588,0
1590,0
1592,1
1593,0
1594,0
1595,0
1596,1
1598,0
1601,0
1602,0
1603,1
1608,0
1610,1
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1619,1
1620,0
1621,1
1622,0
1623,0
1625,1
1626,0
1628,0
1630,1
1631,1
1632,0
1633,0
1634,1
1637,0
1638,0
1639,0
1642,1
1643,1
1644,0
1647,1
1649,1
1651,1
1655,0
1657,1
1659,0
1660,0
1661,1
1662,0
1663,1
1664,1
1666,0
1667,0
1669,1
1670,0
1673,1
1674,1
1676,0
1678,0
1680,0
1681,1
1682,0
1683,1
1684,0
1685,0
1686,0
1687,1
1692,0
1693,1
1694,1
1696,1
1700,1
1702,0
1703,1
1706,0
1707,1
1708,0
1709,1
1710,1
1712,0
1714,1
1715,0
1717,0
1718,0
1719,1
1720,0
1723,0
1724,1
1726,0
1728,1
1730,1
1731,0
1732,0
1733,0
1735,1
1736,1
1738,0
1741,1
1742,1
1743,0
1744,1
1746,0
1749,1
1752,0
1754,0
1755,0
1757,1
1758,0
1759,0
1761,1
1762,0
1766,1
1767,0
1769,1
1770,0
1772,0
1773,0
1774,1
1776,0
1777,0
1778,0
1779,0
1780,1
1781,0
1783,0
1784,0
1785,1
1787,0
1788,0
1792,0
1794,0
1795,0
1796,1
1797,1
1798,0
1799,1
1800,0
1802,0
1804,1
1805,0
1808,1
1810,1
1811,0
1813,0
1819,1
1820,1
1821,0
1822,1
1823,0
1825,0
1828,0
1829,0
1830,0
1832,0
1833,0
1834,0
1836,1
1837,1
1838,0
1840,0
1842,0
1844,0
1846,0
1847,0
1848,0
1849,0
1851,0
1854,1
1855,0
1856,0
1857,0
1858,0
1860,1
1861,0
1864,0
1865,1
1871,0
1872,0
1873,1
1874,0
1875,1
1877,1
1879,0
1880,1
1881,1
1882,1
1883,1
1886,0
1888,0
1890,1
1892,0
1893,0
1894,0
1895,0
1896,1
1897,0
1900,0
1902,0
1903,0
1904,1
1905,0
1906,0
1908,1
1909,0
1911,0
1912,0
1916,0
1917,0
1919,0
1920,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1932,1
1933,0
1934,0
1935,1
1936,0
1937,1
1940,0
1941,0
1942,0
1943,0
1944,0
1947,1
1949,0
1950,0
1952,1
1954,0
1958,0
1960,0
1961,0
1962,0
1963,0
1965,0
1966,1
1969,0
1972,0
1974,0
1975,0
1976,1
1977,0
1978,1
1979,0
1981,1
1984,0
1985,0
1988,1
1989,0
1990,0
1992,1
1994,0
1996,1
1997,0
1998,0
1999,1
2000,1
2001,0
2002,0
2003,0
2004,1
2007,0
2008,0
2010,0
2013,0
2014,0
2015,0
2016,0
2017,0
2020,0
2022,0
2023,0
2024,0
2025,0
2026,1
2027,1
2028,1
2029,0
2030,0
2031,0
2032,0
2035,1
2036,0
2038,0
2039,0
2040,0
2041,1
2042,0
2044,0
2047,0
2048,1
2049,0
2050,0
2052,0
2054,0
2055,1
2056,1
2057,1
2058,0
2059,0
2060,0
2061,0
2062,1
2063,0
2064,1
2065,0
2067,0
2068,0
2071,1
2072,0
2073,0
2075,1
2077,1
2078,0
2080,0
2081,0
2082,1
2084,0
2085,0
2087,0
2088,1
2089,1
2090,0
2091,1
2092,1
2093,0
2094,0
2095,1
2097,1
2098,1
2099,0
2103,0
2104,0
2105,1
2106,0
2107,1
2108,0
2113,1
2114,0
2118,1
2119,0
2121,1
2123,1
2124,0
2126,0
2127,1
2128,0
2131,1
2132,0
2134,0
2135,1
2136,0
2137,1
2139,0
2142,0
2146,0
2147,1
2148,0
2149,0
2150,0
2151,1
2152,1
2154,1
2157,0
2158,0
2159,0
2162,0
2164,0
2165,0
2166,0
2167,1
2168,1
2169,0
2170,0
2171,0
2172,0
2173,1
2174,0
2175,1
2179,0
2180,0
2181,0
2182,0
2183,0
2184,1
2185,0
2187,1
2188,0
2189,0
2190,0
2193,0
2194,1
2195,0
2196,0
2197,1
2200,0
2201,0
2202,0
2203,1
2204,1
2205,0
2208,0
2209,1
2210,0
2211,0
2213,0
2215,1
2216,0
2217,0
2218,1
2219,1
2222,1
2223,1
2225,0
2226,0
2229,0
2233,0
2235,0
2236,0
2237,1
2238,0
2239,1
2241,0
2243,0
2244,0
2247,0
2249,0
2250,0
2252,0
2254,0
2257,1
2258,0
2262,0
2264,0
2265,0
2266,1
2267,0
2268,0
2269,0
2275,0
2276,1
2277,0
2278,1
2280,1
2283,0
2284,1
2285,1
2286,0
2287,0
2289,0
2291,1
2293,1
2296,0
2297,0
2299,0
2300,0
2301,0
2302,0
2303,1
2304,0
2305,1
2306,0
2307,0
2308,0
2309,1
2310,0
2314,1
2315,1
2317,0
2318,0
2319,1
2320,0
2321,0
2322,1
2325,1
2327,0
2328,0
2329,0
2330,1
2331,1
2334,0
2336,0
2337,0
2338,0
2339,1
2340,0
2343,0
2344,0
2345,0
2346,1
2347,1
2348,0
2349,1
2350,1
2351,1
2352,1
2353,0
2354,0
2356,1
2357,0
2359,0
2361,0
2363,0
2364,1
2366,1
2367,0
2368,0
2369,1
2370,1
2371,0
2375,0
2376,1
2377,0
2378,1
2382,0
2383,0
2384,0
2385,1
2386,1
2387,1
2389,0
2390,0
2392,1
2393,0
2394,0
2395,1
2396,0
2397,1
2398,0
2400,0
2402,1
2403,1
2404,0
2405,1
2406,0
2407,0
2408,0
2409,0
2410,0
2411,1
2412,0
2413,1
2416,0
2417,0
2420,1
2422,1
2424,1
2425,1
2426,0
2427,0
2428,0
2429,1
2430,0
2431,0
2432,1
2433,0
2434,0
2435,0
2436,0
2437,1
2438,1
2439,1
2440,0
2441,1
2443,0
2444,1
2447,1
2448,0
2449,0
2451,0
2452,0
2453,1
2455,0
2456,0
2458,1
2460,1
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2469,0
2470,1
2471,1
2472,1
2473,0
2475,0
2476,0
2477,1
2479,1
2482,0
2483,1
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,1
2491,0
2493,0
2494,0
2496,0
2497,0
2500,1
2502,0
2503,0
2504,1
2505,0
2506,0
2508,1
2509,1
2511,1
2513,0
2514,0
2515,1
2516,0
2517,0
2521,0
2525,0
2527,0
2528,0
2529,1
2530,1
2531,0
2532,1
2533,0
2534,1
2536,0
2537,0
2538,1
2541,1
2542,0
2544,1
2546,1
2547,1
2550,1
2551,0
2553,1
2556,0
2557,1
2558,1
2560,1
2562,1
2564,0
2565,1
2566,0
2567,1
2569,0
2570,1
2572,0
2576,1
2577,0
2578,0
2579,1
2584,1
2585,0
2586,0
2587,0
2589,0
2591,1
2592,1
2594,1
2595,1
2597,0
2598,1
2600,0
2601,0
2602,0
2604,0
2605,0
2606,1
2611,0
2612,0
2616,0
2617,1
2620,1
2622,1
2626,1
2627,0
2628,1
2629,0
2630,0
2631,1
2633,1
2636,1
2638,0
2639,0
2640,1
2642,1
2643,0
2645,0
2646,0
2649,1
2651,1
2652,1
2653,0
2654,0
2657,0
2658,1
2659,0
2660,0
2661,1
2662,0
2663,0
2664,1
2665,1
2666,1
2668,0
2669,0
2670,0
2671,0
2672,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2683,0
2685,0
2686,1
2687,0
2689,1
2690,1
2691,0
2693,1
2694,1
2695,0
2697,0
2699,0
2700,1
2701,0
2702,0
2703,1
2704,0
2705,0
2706,1
2707,1
2709,0
2710,1
2711,0
2712,1
2717,1
2718,0
2721,0
2722,0
2724,1
2726,0
2727,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2738,1
2739,0
2742,0
2743,0
2744,1
2747,1
2749,0
2751,1
2753,0
2754,0
2755,0
2762,1
2765,0
2766,1
2768,1
2769,0
2773,0
2774,0
2776,1
2777,0
2778,1
2780,1
2782,0
2784,1
2785,1
2786,1
2787,0
2788,0
2789,1
2790,0
2792,0
2793,0
2796,0
2797,0
2800,0
2803,0
2804,0
2805,0
2806,1
2809,0
2810,0
2811,0
2813,1
2814,1
2815,0
2816,0
2817,0
2819,0
2820,1
2821,0
2822,0
2823,1
2825,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,1
2833,0
2836,0
2837,0
2839,0
2840,0
2841,0
2842,0
2844,1
2846,0
2847,1
2848,1
2849,1
2850,1
2851,1
2852,0
2853,1
2855,0
2856,0
2857,1
2858,1
2860,0
2863,1
2865,1
2867,0
2868,0
2869,0
2870,0
2872,1
2873,0
2874,1
2875,1
2876,0
2877,0
2878,1
2879,0
2881,1
2882,1
2885,0
2887,0
2888,1
2889,0
2891,1
2892,1
2893,1
2894,1
2896,0
2897,0
2898,0
2900,1
2901,0
2902,1
2906,0
2907,0
2908,1
2911,1
2913,1
2914,1
2915,0
2916,1
2917,1
2918,0
2921,0
2923,1
2924,0
2927,0
2928,1
2930,0
2931,0
2932,1
2933,1
2934,0
2935,0
2937,0
2938,0
2939,0
2941,0
2942,0
2943,0
2947,0
2948,1
2949,0
2950,1
2951,1
2952,1
2953,0
2954,0
2955,0
2958,1
2959,0
2965,1
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,1
2974,0
2976,0
2977,1
2979,0
2980,1
2981,0
2982,0
2984,0
2985,0
2986,1
2989,0
2990,1
2994,0
2995,1
2996,1
2997,0
3001,0
3003,0
3005,1
3006,1
3007,0
3008,0
3009,0
3011,1
3012,0
3013,1
3014,0
3017,0
3018,0
3020,0
3022,0
3024,1
3025,0
3028,0
3032,0
3033,1
3034,0
3037,0
3038,0
3039,1
3040,1
3041,0
3042,0
3046,0
3049,0
3050,1
3052,0
3053,0
3056,0
3057,0
3058,0
3062,1
3063,0
3064,0
3065,0
3067,1
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,1
3077,0
3078,0
3079,0
3080,1
3085,1
3086,1
3087,0
3088,0
3090,0
3091,0
3094,0
3095,0
3097,0
3099,0
3100,0
3102,0
3104,0
3105,0
3107,0
3109,1
3110,0
3111,0
3113,0
3114,1
3115,0
3117,1
3118,0
3119,1
3120,1
3123,0
3124,1
3125,1
3129,0
3130,0
3131,0
3132,0
3134,0
3135,0
3139,1
3141,0
3145,0
3146,1
3147,0
3148,0
3149,0
3150,0
3153,0
3154,0
3156,0
3157,1
3158,0
3160,0
3163,0
3164,0
3166,0
3167,1
3168,0
3169,1
3171,0
3172,1
3174,1
3175,0
3176,1
3177,0
3178,1
3179,0
3180,0
3181,0
3184,0
3185,1
3187,0
3188,1
3189,0
3190,0
3191,1
3192,1
3193,0
3194,0
3195,0
3197,0
3198,1
3199,1
3200,0
3202,0
3203,0
3204,1
3205,0
3207,0
3208,0
3209,1
3212,0
3213,0
3214,0
3215,0
3216,1
3217,0
3219,1
3220,0
3221,0
3224,0
3225,1
3226,0
3228,0
3229,0
3230,0
3233,1
3234,1
3235,0
3236,1
3237,0
3238,1
3240,1
3241,0
3242,1
3244,0
3245,1
3246,1
3249,1
3250,0
3252,0
3253,0
3254,1
3255,0
3257,1
3259,1
3262,0
3263,0
3264,0
3265,0
3266,1
3267,0
3268,0
3271,0
3272,0
3273,1
3274,0
3275,0
3276,0
3281,0
3282,0
3283,1
3284,1
3285,1
3286,1
3288,1
3290,0
3292,1
3296,1
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,1
3304,0
3310,0
3311,0
3314,0
3316,1
3317,1
3318,1
3320,1
3321,0
3322,1
3324,0
3325,0
3326,0
3327,1
3329,1
3332,1
3333,0
3334,1
3335,0
3338,0
3339,0
3341,1
3343,0
3346,0
3347,0
3348,1
3349,0
3353,0
3355,0
3356,1
3357,0
3359,1
3361,0
3363,1
3364,1
3365,0
3366,0
3367,0
3368,0
3369,1
3370,1
3371,1
3372,0
3373,1
3374,0
3375,1
3376,1
3377,1
3380,1
3381,0
3383,1
3384,0
3385,0
3386,1
3388,0
3389,1
3390,1
3391,0
3393,0
3395,0
3396,1
3398,1
3399,1
3400,0
3401,0
3403,0
3404,1
3405,0
3407,1
3410,0
3412,1
3413,0
3414,0
3415,1
3416,0
3417,1
3418,1
3419,1
3420,0
3421,1
3422,1
3423,1
3425,0
3426,0
3427,0
3429,0
3432,0
3433,0
3434,1
3435,0
3436,1
3437,1
3439,1
3440,0
3441,0
3442,0
3443,0
3445,0
3446,0
3449,0
3450,0
3451,1
3454,1
3455,0
3456,0
3457,0
3458,0
3459,1
3460,0
3462,0
3463,0
3467,0
3470,0
3471,0
3474,0
3476,1
3477,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,0
3485,0
3486,0
3488,1
3489,0
3490,0
3491,0
3492,0
3493,0
3495,0
3496,0
3497,0
3498,0
3500,1
3501,0
3502,0
3506,0
3507,0
3508,1
3510,0
3511,0
3512,0
3513,0
3514,0
3516,0
3520,0
3522,1
3524,0
3525,0
3528,0
3529,0
3530,0
3532,0
3536,0
3537,1
3539,0
3541,1
3542,0
3543,1
3544,0
3545,0
3546,0
3548,1
3550,0
3551,1
3552,1
3553,0
3554,1
3555,1
3556,1
3557,1
3558,0
3559,1
3561,0
3563,0
3564,1
3565,0
3566,0
3571,0
3572,1
3573,1
3574,0
3576,1
3577,0
3578,1
3580,1
3582,1
3584,0
3585,0
3586,0
3588,1
3590,0
3591,0
3593,1
3594,0
3595,0
3596,0
3598,0
3599,0
3601,1
3604,0
3605,0
3610,0
3611,0
3612,0
3613,0
3616,0
3618,0
3619,0
3620,0
3621,0
3622,0
3625,0
3627,0
3628,0
3629,1
3630,1
3631,0
3633,1
3634,0
3636,0
3638,0
3640,0
3642,1
3644,0
3646,0
3648,1
3650,1
3651,0
3652,0
3653,0
3654,0
3656,0
3657,0
3658,1
3659,0
3660,1
3661,0
3663,1
3664,1
3665,0
3666,0
3667,0
3670,1
3671,0
3675,1
3677,0
3682,1
3684,0
3685,0
3687,0
3688,1
3689,0
3690,0
3691,0
3693,1
3694,1
3695,0
3697,0
3699,1
3702,1
3703,0
3705,0
3707,1
3708,0
3710,1
3711,1
3712,0
3713,1
3717,0
3718,1
3719,0
3720,0
3725,0
3727,0
3730,0
3731,1
3732,0
3733,0
3734,1
3735,1
3736,0
3737,0
3738,0
3739,0
3740,0
3742,0
3743,0
3745,0
3746,0
3750,1
3751,0
3752,0
3754,1
3755,0
3756,0
3759,0
3760,1
3761,0
3762,0
3763,0
3766,0
3767,0
3768,1
3769,1
3770,1
3771,0
3772,0
3775,1
3776,1
3778,0
3780,1
3781,0
3785,0
3786,0
3787,0
3789,1
3790,0
3792,1
3793,0
3795,1
3796,1
3798,1
3799,0
3800,1
3801,0
3803,0
3806,1
3808,0
3809,0
3810,0
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3819,0
3820,1
3821,0
3822,1
3823,0
3824,1
3825,0
3826,0
3828,0
3831,0
3835,1
3837,1
3839,1
3840,0
3841,0
3843,0
3844,0
3845,0
3847,1
3848,1
3849,0
3850,1
3854,0
3856,0
3857,1
3858,0
3859,0
3860,0
3863,1
3864,1
3865,1
3868,1
3869,1
3870,0
3871,1
3872,1
3873,0
3874,1
3875,1
3878,0
3879,0
3880,0
3881,1
3882,0
3883,0
3884,0
3885,0
3886,0
3887,1
3888,0
3890,0
3894,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,1
3902,0
3903,1
3904,0
3905,1
3907,0
3909,0
3912,0
3913,1
3915,1
3916,1
3918,0
3919,1
3920,0
3921,0
3922,1
3923,1
3924,1
3926,0
3927,1
3929,1
3930,0
3932,0
3933,1
3934,0
3935,1
3936,0
3937,0
3940,1
3941,0
3942,0
3945,1
3946,1
3947,0
3948,1
3949,1
3950,0
3951,0
3953,1
3954,0
3955,0
3956,0
3957,1
3958,0
3960,1
3962,0
3963,1
3965,1
3967,1
3971,0
3972,1
3973,0
3975,0
3976,0
3977,0
3980,0
3981,1
3983,0
3984,0
3985,0
3986,0
3989,0
3990,0
3991,0
3993,0
3994,0
3995,1
3997,0
3998,0
4000,1
4001,0
4003,0
4005,0
4006,0
4007,0
4008,0
4010,1
4011,0
4012,0
4013,0
4014,0
4016,0
4017,1
4018,0
4019,0
4020,1
4022,1
4023,0
4024,0
4027,0
4028,0
4030,0
4031,1
4034,0
4035,0
4036,0
4037,0
4038,0
4040,0
4043,0
4044,0
4046,0
4047,1
4048,1
4050,0
4051,1
4053,1
4054,0
4055,1
4056,1
4057,1
4058,1
4059,1
4060,1
4063,0
4064,1
4065,1
4068,1
4069,1
4070,0
4071,0
4073,0
4075,0
4076,0
4077,0
4079,0
4080,0
4082,1
4083,0
4084,1
4085,0
4086,0
4088,0
4089,0
4090,0
4091,1
4092,0
4093,0
4094,1
4095,0
4096,1
4097,1
4099,0
4100,0
4102,0
4104,1
4105,0
4106,1
4108,0
4109,0
4110,0
4111,0
4112,1
4113,0
4114,0
4116,1
4118,1
4120,0
4121,0
4123,0
4125,0
4126,0
4127,1
4130,1
4134,0
4135,0
4136,0
4137,0
4139,1
4141,0
4142,1
4144,1
4145,1
4147,1
4148,0
4152,0
4153,0
4154,0
4155,1
4156,1
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4167,1
4169,0
4175,0
4178,0
4180,1
4185,1
4186,0
4187,1
4188,1
4189,0
4191,0
4192,0
4193,1
4194,0
4196,0
4198,0
4199,0
4200,0
4201,0
4202,1
4203,0
4204,1
4205,1
4208,1
4209,1
4213,0
4214,1
4215,0
4216,0
4218,1
4220,0
4221,0
4222,0
4223,0
4224,0
4226,1
4227,1
4228,0
4232,0
4233,0
4235,0
4236,1
4238,0
4240,0
4241,0
4242,0
4243,0
4247,0
4248,0
4249,0
4250,0
4254,0
4258,0
4259,1
4260,1
4262,1
4263,0
4264,1
4267,0
4268,0
4269,0
4270,0
4271,1
4272,0
4273,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,0
4281,1
4282,1
4285,0
4286,1
4287,1
4288,0
4290,1
4291,0
4293,1
4294,0
4298,0
4299,1
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,1
4307,1
4309,0
4310,1
4311,1
4312,1
4313,0
4314,0
4315,0
4316,0
4317,1
4319,0
4320,0
4321,0
4322,0
4323,0
4325,1
4327,0
4328,0
4329,0
4331,1
4332,0
4333,0
4335,0
4337,0
4338,1
4340,1
4341,1
4342,0
4343,1
4345,0
4346,0
4347,1
4348,1
4349,0
4351,0
4353,0
4355,1
4358,0
4359,0
4361,1
4362,0
4365,1
4366,0
4367,1
4369,0
4370,0
4372,0
4373,1
4374,0
4377,0
4379,1
4380,0
4381,0
4382,0
4383,0
4384,0
4387,0
4388,1
4389,0
4392,0
4394,1
4395,0
4396,1
4397,1
4398,0
4399,1
4400,1
4401,0
4402,1
4405,0
4406,1
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,1
4416,0
4418,1
4421,1
4422,0
4423,0
4425,0
4426,1
4427,0
